unit_id	source_id	kind	label	source_location	source_data	route	action	search_key	mapping_hint	mapping_record
FC08-C18-U022	FC08	Definition/convention — de Rham homomorphism	Definition/convention — de Rham homomorphism	Ch. 18, § The de Rham Theorem; source L14537	Using this theorem, we define a natural linear map J : H _d R ^p ( M ) → H ^p ( M ; ℝ ) called the de Rham homomorphism, as follows. For any [ ω ] ∈ H _d R ^p ( M ) and [ c ] ∈ H _p ( M ) ≅ H _p ^∞ ( M ) , we define I [ ω ] [ c ] = int_tilde(c) ω ,tag18.14 where tilde(c) is any smooth p-cycle representing the homology class Œc. This is well defined, because if tilde(c) , tilde(c) ^prime are smooth cycles representing the same homology class, then Theorem 18.7 guarantees that tilde(c) - tilde(c) ^prime = ∂ tilde(b) for some smooth ( p + 1 ) -chain tilde(b) , which implies	unmatched	search	/convention — de Rham homomorphism	de Rham homomorphism remains without a checked construction	chapter-18-the-de-rham-theorem-fc08.md
FC08-C18-U025	FC08	Definition/convention — de Rham basis for M	Definition/convention — de Rham basis for M	Ch. 18, § The de Rham Theorem; source L14616	If M is any smooth manifold, let us call an open cover U _i of M a de Rham cover if each subset U _i is a de Rham manifold, and every finite intersection U _ i _1 ∩ ·s ∩ U _ i _k is de Rham. A de Rham cover that is also a basis for the topology of M is called a de Rham basis for M .	unmatched	search	/convention — de Rham basis for M	de Rham covers/bases remain uninstantiated because the de Rham comparison property is absent	chapter-18-the-de-rham-theorem-fc08.md
FC08-C19-U001	FC08	Definition/convention — smooth distribution	Definition/convention — smooth distribution	Ch. 19, § Distributions and Involutivity; source L14751	Let M be a smooth manifold. A distribution on M of rank k is a rank-k subbundle of TM . It is called a smooth distribution if it is a smooth subbundle. Distributions are also sometimes called tangent distributions (especially if there is any opportunity for confusion with the use of the term distribution for generalized functions in analysis), k-plane fields, or tangent subbundles.	mathlib	reuse	/convention — smooth distribution	smooth distribution is exactly a constant-rank smooth tangent subbundle	chapter-19-distributions-and-foliations-fc08.md
FC08-C19-U002	FC08	Definition/convention — rank-k distribution	Definition/convention — rank-k distribution	Ch. 19, § Distributions and Involutivity; source L14753	Often a rank-k distribution is described by specifying for each p ∈ M a linear subspace D _p ⊆ T _p M of dimension k, and letting textstyle D = bigcup _p ∈ M D _p . It then follows from the local frame criterion for subbundles (Lemma 10.32) that D is a smooth distribution if and only if each point of M has a neighborhood U on which there are smooth vector fields X _1 , … , X _k : U T M such that X _1 ∣ _q , … , X _k ∣ _q form a basis for D _q at each q ∈ U . In this case, we say that D is the distribution (locally) spanned by the vector fields X _1 , … , X _k	unmatched	search	/convention — rank-k distribution	local spanning-frame characterization of smooth distributions remains blocked by the general subbundle frame criterion	chapter-19-distributions-and-foliations-fc08.md
FC08-C19-U003	FC08	Definition/convention — integral manifold of D	Definition/convention — integral manifold of D	Ch. 19, § Integral Manifolds and Involutivity; source L14757	Suppose D ⊆ T M is a smooth distribution. A nonempty immersed submanifold N ⊆ M is called an integral manifold of D if T _p N = D _p at each point p ∈ N The main question we want to address in this chapter is that of the existence of integral manifolds.	mathlib	reuse	/convention — integral manifold of D	integral manifold is a direct immersed-submanifold/tangent-equality predicate	chapter-19-distributions-and-foliations-fc08.md
FC08-C19-U005	FC08	Definition/convention — source terminology/construction	Definition/convention — source terminology/construction	Ch. 19, § Integral Manifolds and Involutivity; source L14780	The last example shows that in general, integral manifolds may fail to exist. Suppose D is a smooth distribution on M . We say that D is involutive if given any pair of smooth local sections of D (i.e., smooth vector fields X, Y defined on an open subset of M such that X _p , Y _p ∈ D _p for each p ) , their Lie bracket is also a local section of D. The next proposition shows that the involutivity condition can be expressed concisely in terms of lie algebras.	mathlib	reuse	/convention — source terminology/construction	involutivity is the direct local-section Lie-bracket closure predicate	chapter-19-distributions-and-foliations-fc08.md
FC08-C19-U007	FC08	Definition/convention — integrable	Definition/convention — integrable	Ch. 19, § Integral Manifolds and Involutivity; source L14788	A smooth distribution D on M is said to be integrable if each point of M is contained in an integral manifold of D.	mathlib	reuse	/convention — integrable	integrability is the direct pointwise existence predicate for integral manifolds	chapter-19-distributions-and-foliations-fc08.md
FC08-C19-U011	FC08	Definition/convention — local defining forms for D	Definition/convention — local defining forms for D	Ch. 19, § Involutivity and Differential Forms; source L14826	If D is a rank-k distribution on a smooth n-manifold M; any n - k linearly independent 1-forms ω ^1 , … , ω ^n - k defined on an open subset U ⊆ M and satisfying (19.1) for each q ∈ U are called local defining forms for D. More generally, if 0 ≤ p ≤ n , we say that a p-form ω ∈ Omega ^p ( M ) annihilates D if ω ( X _1 , … , X _p ) = 0 whenever X _1 , … , X _p are local sections of D. (In the case p = 0 , only the zero function annihilates D.)	mathlib	reuse	/convention — local defining forms for D	local defining forms and annihilating forms are direct fiberwise predicates	chapter-19-distributions-and-foliations-fc08.md
FC08-C19-U015	FC08	Definition/convention — source terminology/construction	Definition/convention — source terminology/construction	Ch. 19, § Involutivity and Differential Forms; source L14896	Now suppose D is a smooth distribution on a smooth n-manifold M . Let I ^p ( D ) ⊆ Omega ^p ( M ) denote the space of smooth p-forms that annihilate D , and let J ( D ) = J ^0 ( D ) oplus ·s oplus J ^n ( D ) ⊆ Omega * ( M )	mathlib	reuse	/convention — source terminology/construction	the graded ideal of forms annihilating a distribution is a direct subspace/ideal construction	chapter-19-distributions-and-foliations-fc08.md
FC08-C19-U016	FC08	Definition/convention — Pfaffian system	Definition/convention — Pfaffian system	Ch. 19, § Involutivity and Differential Forms; source L14903	Any ideal of the form A ( D ) for some smooth distribution D is sometimes called a Pfaffian system. An ideal A ⊆ Omega * ( M ) is said to be a differential ideal if d ( A ) ⊆ A that is, if ω ∈ A implies d ω ∈ A	unmatched	search	/convention — Pfaffian system	Pfaffian/differential-ideal definition and criterion infrastructure remains without a checked owner	chapter-19-distributions-and-foliations-fc08.md
FC08-C19-U018	FC08	Definition/convention — source terminology/construction	Definition/convention — source terminology/construction	Ch. 19, § The Frobenius Theorem; source L14911	In Example 19.1, all of the distributions we defined except the last one had the property that there was an integral manifold through each point. Moreover, locally these submanifolds all “fit together” nicely like parallel affine subspaces of R n . Given a rank-k distribution D ⊆ T M , ; let us say that a smooth coordinate chart ( U , φ ) on M is flat for D if φ ( U ) is a cube in ℝ ^n , and at points of U , D is spanned by the first k coordinate vector fields ∂ / ∂ x ^1 , … , ∂ / ∂ x ^k ( F i g . 1 9 . 2 ) . In any such chart, each slice of the form x ^k + 1 = c ^k + 1 , . . . , x ^n = c ^n for constants c ^k + 1 , … , c ^n is an integral manifold of D. This is the nicest possible local situation for integral manifolds. We say that a distribution D ⊆ T M is completely integrable if there exists a flat chart for D in a neighborhood of each point of M . Obviously, every completely integrable distribution is integrable and therefore involutive. In summary, text completely integrable Rightarrow text integrable Rightarrow text involutive .	unmatched	search	/convention — source terminology/construction	flat-chart/completely-integrable terminology includes an unresolved implication to involutivity	chapter-19-distributions-and-foliations-fc08.md
FC08-C19-U024	FC08	Definition/convention — leaves of the foliation)	Definition/convention — leaves of the foliation)	Ch. 19, § Foliations; source L15063	To express more precisely what we mean by “fitting together,” we need to extend our notion of a flat chart slightly. Let M be a smooth n-manifold, and let F be any collection of k-dimensional submanifolds of M . A smooth chart ( U , φ ) for M is said to be flat for F if φ ( U ) is a cube in ℝ ^n , and each submanifold in F intersects U in either the empty set or a countable union of k-dimensional slices of the form x ^k + 1 = c ^k + 1 , . . . , x ^n = c ^n . We define a foliation of dimension k on M to be a collection F of disjoint, connected, nonempty, immersed k-dimensional submanifolds of M (called the leaves of the foliation), whose union is M; and such that in a neighborhood of each point p ∈ M there exists a flat chart for F	mathlib	reuse	/convention — leaves of the foliation)	foliation, leaves, and flat-foliation charts are direct manifold/chart predicates	chapter-19-distributions-and-foliations-fc08.md
FC08-C19-U029	FC08	Definition/convention — distribution D	Definition/convention — distribution D	Ch. 19, § Foliations; source L15151	Suppose M is a smooth manifold and Phi : M → M is a diffeomorphism. A distribution D on M is said to be ˚-invariant if d Phi ( D ) = D ; or more precisely if for each x ∈ M d φ _x ( D _x ) = D _φ ( x ) . Similarly, a foliation F on M is said to be ˚-invariant if for each leaf L of F , the submanifold varPhi ( L ) is also a leaf of F	mathlib	reuse	/convention — distribution D	invariant distribution and invariant foliation are direct pushforward/set predicates	chapter-19-distributions-and-foliations-fc08.md
